# BANNER FILE NOT PROVIDED (-b option)
# BULK_EXTRACTOR-Version: 2.0.0
# Feature-Recorder: tcp
# Filename: Forensics.pcapng
# Histogram-File-Version: 1.1
n=26413	86.120.3.208 443 -> 192.168.112.128 57758 (UDP)
n=1	137.74.202.89 482 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 483 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48434 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4848 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4848 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 485 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 486 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4860 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4860 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48619 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48631 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48631 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48648 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48648 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48682 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 487 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 487 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4875 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4877 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4877 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48783 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48783 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 488 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4881 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4881 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48813 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48925 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48925 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48966 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48966 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 48967 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 48973 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4899 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4899 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 490 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4900 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4900 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49002 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49002 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49048 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49048 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 491 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4912 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49132 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49132 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49152 -> 192.168.112.128 60163 (TCP)
n=1	137.74.202.89 49154 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49154 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49154 -> 192.168.112.128 60163 (TCP)
n=1	137.74.202.89 49156 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49156 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49158 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49161 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49161 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49163 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49165 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49165 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49166 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49166 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49167 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49169 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49170 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49170 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49171 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49173 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49173 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49175 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49176 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49186 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49186 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49189 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49189 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49191 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49191 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49195 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49195 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49196 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49196 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49197 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49197 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49202 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49203 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49203 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49204 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49204 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49211 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49211 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49213 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49213 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49216 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49235 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49235 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49236 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49241 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49275 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 493 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49302 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49302 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4931 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49352 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49352 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49372 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49372 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49398 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49398 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49401 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49401 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49452 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4949 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 4949 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49498 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49498 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49500 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49519 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49519 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49520 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49520 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49521 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49521 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49522 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49522 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49597 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49597 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49603 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49603 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 49765 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 498 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49803 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49803 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 499 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49927 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49927 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 4998 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49999 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 49999 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 500 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5000 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50000 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50000 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50001 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50003 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50003 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50006 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50006 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5001 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5001 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50016 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50016 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50019 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5003 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5003 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5004 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50040 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50040 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5005 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5005 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5009 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5009 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 501 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50101 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50101 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5011 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5011 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5012 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5012 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5013 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5014 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5014 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5015 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5016 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5017 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5017 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50189 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50189 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50198 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 502 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5020 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5020 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50202 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50202 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50205 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50205 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5021 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5021 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50258 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50277 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5030 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50300 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50300 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5033 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50356 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50356 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50389 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50389 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 504 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 504 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5040 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5040 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 505 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 505 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5050 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50500 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5051 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50513 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50513 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5052 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5053 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5054 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5054 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50545 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5055 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50576 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50576 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50585 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50585 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 506 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 506 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5060 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5060 -> 192.168.112.128 60163 (TCP)
n=1	137.74.202.89 5060 -> 192.168.112.128 60165 (TCP)
n=1	137.74.202.89 5061 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5063 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5063 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50636 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5066 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5066 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50692 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50692 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 507 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5070 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5070 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50733 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5074 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5074 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50787 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50787 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 508 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 508 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5080 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5080 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50809 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5081 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5081 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50815 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50831 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50831 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50833 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50833 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50834 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50835 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50835 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 50849 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50849 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5087 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5088 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50887 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 509 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50945 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 50945 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5095 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5095 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5096 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5098 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 510 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5100 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5101 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5102 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5102 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51020 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51020 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51067 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 511 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5111 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5111 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51118 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51118 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51139 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51139 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5114 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51191 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51191 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 512 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5120 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5121 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5121 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5122 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5122 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51234 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51235 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51235 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51240 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51240 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5125 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5125 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51300 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5133 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51343 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51343 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51366 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51366 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5137 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51413 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51413 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51423 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51423 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5145 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51460 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5147 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51484 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51484 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51488 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51493 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51493 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 515 -> 192.168.112.128 60163 (TCP)
n=1	137.74.202.89 515 -> 192.168.112.128 60165 (TCP)
n=1	137.74.202.89 5151 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51515 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51515 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5152 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5152 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51582 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51582 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 516 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51658 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51658 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 517 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51771 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 518 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51800 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51809 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 51809 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5190 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5190 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51906 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51909 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5191 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5193 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5193 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 51965 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 520 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 520 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5200 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52001 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52002 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52002 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52003 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5201 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5201 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5202 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52025 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 521 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 521 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5212 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5214 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5214 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 522 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5221 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5222 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52225 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52226 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52226 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5223 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5225 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5226 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52262 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52262 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 523 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 523 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5232 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5232 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5233 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5234 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5234 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52391 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52391 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 524 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 524 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52477 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52477 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 525 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5250 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5252 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5259 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5261 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52660 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52665 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52673 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 52673 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52675 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 5269 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 5269 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 527 -> 192.168.112.128 35089 (TCP)
n=1	137.74.202.89 527 -> 192.168.112.128 35091 (TCP)
n=1	137.74.202.89 52710 -> 192.168.112.128 35089 (TCP)
